Title,Acronym,source,rank,core_id
International Conference on Information Visualisation,IV,CORE2017,B,1087
International Conference on Information Visualisation,IV,CORE2014,B,1087
International Conference on Information Visualisation,IV,CORE2013,B,1087
International Conference on Information Visualisation,IV,ERA2010,B,1087
"International Conference on Information, Communications and Signal Processing",ICICS,CORE2018,B,1088
"International Conference on Information, Communications and Signal Processing",ICICS,CORE2017,B,1088
"International Conference on Information, Communications and Signal Processing",ICICS,CORE2014,B,1088
"International Conference on Information, Communications and Signal Processing",ICICS,CORE2013,B,1088
"International Conference on Information, Communications and Signal Processing",ICICS,ERA2010,B,1088
"International Conference on Innovation in Architecture, Engineering and Construction",AEC,ERA2010,C,1089
International Conference on Integration of Artificial Intelligence and Operations Research Techniques in Constraint Programming for Combinatorial Optimization Problems,CPAIOR,CORE2021,B,1090
International Conference on Integration of Artificial Intelligence and Operations Research Techniques in Constraint Programming for Combinatorial Optimization Problems,CPAIOR,CORE2020,B,1090
International Conference on Integration of Artificial Intelligence and Operations Research Techniques in Constraint Programming for Combinatorial Optimization Problems,CPAIOR,CORE2018,B,1090
International Conference on Integration of Artificial Intelligence and Operations Research Techniques in Constraint Programming for Combinatorial Optimization Problems,CPAIOR,CORE2017,B,1090
International Conference on Integration of Artificial Intelligence and Operations Research Techniques in Constraint Programming for Combinatorial Optimization Problems,CPAIOR,CORE2014,B,1090
International Conference on Integration of Artificial Intelligence and Operations Research Techniques in Constraint Programming for Combinatorial Optimization Problems,CPAIOR,CORE2013,B,1090
International Conference on Integration of Artificial Intelligence and Operations Research Techniques in Constraint Programming for Combinatorial Optimization Problems,CPAIOR,ERA2010,B,1090
International Conference on Integration of Artificial Intelligence and Operations Research Techniques in Constraint Programming for Combinatorial Optimization Problems,CPAIOR,CORE2008,A,1090
"International Conference on Intelligent Agents, Web Technologies, and Internet Commerce",IAWTIC,CORE2018,B,1091
"International Conference on Intelligent Agents, Web Technologies, and Internet Commerce",IAWTIC,CORE2017,B,1091
"International Conference on Intelligent Agents, Web Technologies, and Internet Commerce",IAWTIC,CORE2014,B,1091
"International Conference on Intelligent Agents, Web Technologies, and Internet Commerce",IAWTIC,CORE2013,B,1091
"International Conference on Intelligent Agents, Web Technologies, and Internet Commerce",IAWTIC,ERA2010,B,1091
"International Conference on Intelligent Agents, Web Technologies, and Internet Commerce",IAWTIC,CORE2008,C,1091
International Conference on Intelligent and Advanced Systems,ICIAS,ERA2010,C,1092
International Conference on Intelligent Data Engineering and Automated Learning,IDEAL,CORE2021,C,1093
International Conference on Intelligent Data Engineering and Automated Learning,IDEAL,CORE2020,C,1093
International Conference on Intelligent Data Engineering and Automated Learning,IDEAL,CORE2018,C,1093
International Conference on Intelligent Data Engineering and Automated Learning,IDEAL,CORE2017,C,1093
International Conference on Intelligent Data Engineering and Automated Learning,IDEAL,CORE2014,C,1093
International Conference on Intelligent Data Engineering and Automated Learning,IDEAL,CORE2013,C,1093
International Conference on Intelligent Data Engineering and Automated Learning,IDEAL,ERA2010,C,1093
International Conference on Intelligent Data Engineering and Automated Learning,IDEAL,CORE2008,C,1093
International Conference on Intelligent Pervasive Computing,IPC,CORE2018,C,1094
International Conference on Intelligent Pervasive Computing,IPC,CORE2017,C,1094
International Conference on Intelligent Pervasive Computing,IPC,CORE2014,C,1094
International Conference on Intelligent Pervasive Computing,IPC,CORE2013,C,1094
International Conference on Intelligent Pervasive Computing,IPC,ERA2010,C,1094
"International Conference on Intelligent Sensors, Sensor Networks and Information Processing",ISSNIP,ERA2010,B,1095
International Conference on Intelligent Systems,ICIL,CORE2018,C,1096
International Conference on Intelligent Systems,ICIL,CORE2017,C,1096
International Conference on Intelligent Systems,ICIL,CORE2014,C,1096
International Conference on Intelligent Systems,ICIL,CORE2013,C,1096
International Conference on Intelligent Systems,ICIL,ERA2010,C,1096
International Conference on Intelligent Systems,ICIL,CORE2008,C,1096
International Conference on Intelligent Systems and Knowledge Engineering,ISKE,CORE2021,National: China,1097
International Conference on Intelligent Systems and Knowledge Engineering,ISKE,CORE2020,National: China,1097
International Conference on Intelligent Systems and Knowledge Engineering,ISKE,CORE2018,B,1097
International Conference on Intelligent Systems and Knowledge Engineering,ISKE,CORE2017,B,1097
International Conference on Intelligent Systems and Knowledge Engineering,ISKE,CORE2014,B,1097
International Conference on Intelligent Systems and Knowledge Engineering,ISKE,CORE2013,B,1097
International Conference on Intelligent Systems and Knowledge Engineering,ISKE,ERA2010,B,1097
International Conference on Intelligent Systems Designs and Applications,ISDA,CORE2021,C,1098
International Conference on Intelligent Systems Designs and Applications,ISDA,CORE2020,C,1098
International Conference on Intelligent Systems Designs and Applications,ISDA,CORE2018,C,1098
International Conference on Intelligent Systems Designs and Applications,ISDA,CORE2017,C,1098
International Conference on Intelligent Systems Designs and Applications,ISDA,CORE2014,C,1098
International Conference on Intelligent Systems Designs and Applications,ISDA,CORE2013,C,1098
International Conference on Intelligent Systems Designs and Applications,ISDA,ERA2010,C,1098
International Conference on Intelligent Text Processing and Computational Linguistics,CICLING,CORE2020,B,1099
International Conference on Intelligent Text Processing and Computational Linguistics,CICLING,CORE2018,B,1099
International Conference on Intelligent Text Processing and Computational Linguistics,CICLING,CORE2017,B,1099
International Conference on Intelligent Text Processing and Computational Linguistics,CICLING,CORE2014,B,1099
International Conference on Intelligent Text Processing and Computational Linguistics,CICLING,CORE2013,B,1099
International Conference on Intelligent Text Processing and Computational Linguistics,CICLING,ERA2010,B,1099
International Conference on Intelligent Text Processing and Computational Linguistics,CICLING,CORE2008,B,1099
International Conference on Intelligent Tutoring Systems,ITS,CORE2021,B,1100
International Conference on Intelligent Tutoring Systems,ITS,CORE2020,A,1100
International Conference on Intelligent Tutoring Systems,ITS,CORE2018,A,1100
International Conference on Intelligent Tutoring Systems,ITS,CORE2017,A,1100
International Conference on Intelligent Tutoring Systems,ITS,CORE2014,A,1100
International Conference on Intelligent Tutoring Systems,ITS,CORE2013,A,1100
International Conference on Intelligent Tutoring Systems,ITS,ERA2010,A,1100
International Conference on Intelligent Tutoring Systems,ITS,CORE2008,A,1100
International Conference on Intelligent User Interfaces,IUI,CORE2021,A,1101
International Conference on Intelligent User Interfaces,IUI,CORE2020,A,1101
International Conference on Intelligent User Interfaces,IUI,CORE2018,A,1101
International Conference on Intelligent User Interfaces,IUI,CORE2017,A,1101
International Conference on Intelligent User Interfaces,IUI,CORE2014,A,1101
International Conference on Intelligent User Interfaces,IUI,CORE2013,A,1101
International Conference on Intelligent User Interfaces,IUI,ERA2010,A,1101
International Conference on Intelligent User Interfaces,IUI,CORE2008,A,1101
"International Conference on Interaction Sciences: Information Technology, Culture and Human",ICIS,CORE2018,C,1102
"International Conference on Interaction Sciences: Information Technology, Culture and Human",ICIS,CORE2017,C,1102
"International Conference on Interaction Sciences: Information Technology, Culture and Human",ICIS,CORE2014,C,1102
"International Conference on Interaction Sciences: Information Technology, Culture and Human",ICIS,CORE2013,C,1102
"International Conference on Interaction Sciences: Information Technology, Culture and Human",ICIS,ERA2010,C,1102
International Conference on International and Communication Technologies,ICICTE,CORE2018,C,1103
International Conference on International and Communication Technologies,ICICTE,CORE2017,C,1103
International Conference on International and Communication Technologies,ICICTE,CORE2014,C,1103
International Conference on International and Communication Technologies,ICICTE,CORE2013,C,1103
International Conference on International and Communication Technologies,ICICTE,ERA2010,C,1103
International Conference on Internet and Web Applications and Services,ICIW,CORE2021,C,1104
International Conference on Internet and Web Applications and Services,ICIW,CORE2020,C,1104
International Conference on Internet and Web Applications and Services,ICIW,CORE2018,C,1104
International Conference on Internet and Web Applications and Services,ICIW,CORE2017,C,1104
International Conference on Internet and Web Applications and Services,ICIW,CORE2014,C,1104
International Conference on Internet and Web Applications and Services,ICIW,CORE2013,C,1104
International Conference on Internet and Web Applications and Services,ICIW,ERA2010,C,1104
International Conference on Internet Computing,IC,CORE2018,B,1105
International Conference on Internet Computing,IC,CORE2017,B,1105
International Conference on Internet Computing,IC,CORE2014,B,1105
International Conference on Internet Computing,IC,CORE2013,B,1105
International Conference on Internet Computing,IC,ERA2010,B,1105
International Conference on Internet Computing,IC,CORE2008,C,1105
International Conference on Internet Computing in Science and Engineering,ICICSE,CORE2021,C,1106
International Conference on Internet Computing in Science and Engineering,ICICSE,CORE2020,C,1106
International Conference on Internet Computing in Science and Engineering,ICICSE,CORE2018,C,1106
International Conference on Internet Computing in Science and Engineering,ICICSE,CORE2017,C,1106
International Conference on Internet Computing in Science and Engineering,ICICSE,CORE2014,C,1106
International Conference on Internet Computing in Science and Engineering,ICICSE,CORE2013,C,1106
International Conference on Internet Computing in Science and Engineering,ICICSE,ERA2010,C,1106
International Conference on Internet Monitoring and Protection,ICIMP,CORE2021,C,1107
International Conference on Internet Monitoring and Protection,ICIMP,CORE2020,C,1107
International Conference on Internet Monitoring and Protection,ICIMP,CORE2018,C,1107
International Conference on Internet Monitoring and Protection,ICIMP,CORE2017,C,1107
International Conference on Internet Monitoring and Protection,ICIMP,CORE2014,C,1107
International Conference on Internet Monitoring and Protection,ICIMP,CORE2013,C,1107
International Conference on Internet Monitoring and Protection,ICIMP,ERA2010,C,1107
International Conference on Internet Technologies and Applications,ITA,CORE2021,National: USA,1108
International Conference on Internet Technologies and Applications,ITA,CORE2020,National: USA,1108
International Conference on Internet Technologies and Applications,ITA,CORE2018,B,1108
International Conference on Internet Technologies and Applications,ITA,CORE2017,B,1108
International Conference on Internet Technologies and Applications,ITA,CORE2014,B,1108
International Conference on Internet Technologies and Applications,ITA,CORE2013,B,1108
International Conference on Internet Technologies and Applications,ITA,ERA2010,B,1108
International Conference on Knowledge Discovery and Data Mining,WKDD,CORE2018,C,1109
International Conference on Knowledge Discovery and Data Mining,WKDD,CORE2017,C,1109
International Conference on Knowledge Discovery and Data Mining,WKDD,CORE2014,C,1109
International Conference on Knowledge Discovery and Data Mining,WKDD,CORE2013,C,1109
International Conference on Knowledge Discovery and Data Mining,WKDD,ERA2010,C,1109
International Conference on Knowledge Engineering and Knowledge Management,EKAW,CORE2021,B,1110
International Conference on Knowledge Engineering and Knowledge Management,EKAW,CORE2020,B,1110
International Conference on Knowledge Engineering and Knowledge Management,EKAW,CORE2018,B,1110
International Conference on Knowledge Engineering and Knowledge Management,EKAW,CORE2017,B,1110
International Conference on Knowledge Engineering and Knowledge Management,EKAW,CORE2014,B,1110
International Conference on Knowledge Engineering and Knowledge Management,EKAW,CORE2013,B,1110
International Conference on Knowledge Engineering and Knowledge Management,EKAW,ERA2010,B,1110
International Conference on Knowledge Engineering and Knowledge Management,EKAW,CORE2008,A,1110
International Conference on Knowledge Engineering and Ontology Development,KEOD,CORE2021,C,1111
International Conference on Knowledge Engineering and Ontology Development,KEOD,CORE2020,C,1111
International Conference on Knowledge Engineering and Ontology Development,KEOD,CORE2018,C,1111
International Conference on Knowledge Engineering and Ontology Development,KEOD,CORE2017,C,1111
International Conference on Knowledge Engineering and Ontology Development,KEOD,CORE2014,C,1111
International Conference on Knowledge Engineering and Ontology Development,KEOD,CORE2013,C,1111
International Conference on Knowledge Engineering and Ontology Development,KEOD,ERA2010,C,1111
"International Conference on Knowledge Science, Engineering and Management",KSEM,CORE2021,B,1112
"International Conference on Knowledge Science, Engineering and Management",KSEM,CORE2020,B,1112
"International Conference on Knowledge Science, Engineering and Management",KSEM,CORE2018,B,1112
"International Conference on Knowledge Science, Engineering and Management",KSEM,CORE2017,B,1112
"International Conference on Knowledge Science, Engineering and Management",KSEM,CORE2014,B,1112
"International Conference on Knowledge Science, Engineering and Management",KSEM,CORE2013,B,1112
"International Conference on Knowledge Science, Engineering and Management",KSEM,ERA2010,B,1112
International Conference on Knowledge-Based and Intelligent Information and Engineering Systems,KES,CORE2021,B,1113
International Conference on Knowledge-Based and Intelligent Information and Engineering Systems,KES,CORE2020,B,1113
International Conference on Knowledge-Based and Intelligent Information and Engineering Systems,KES,CORE2018,B,1113
International Conference on Knowledge-Based and Intelligent Information and Engineering Systems,KES,CORE2017,B,1113
International Conference on Knowledge-Based and Intelligent Information and Engineering Systems,KES,CORE2014,B,1113
International Conference on Knowledge-Based and Intelligent Information and Engineering Systems,KES,CORE2013,B,1113
International Conference on Knowledge-Based and Intelligent Information and Engineering Systems,KES,ERA2010,B,1113
International Conference on Knowledge-Based and Intelligent Information and Engineering Systems,KES,CORE2008,B,1113
International Conference on Knowledge-based Intelligent Electronic Systems,KIES,CORE2018,C,1114
International Conference on Knowledge-based Intelligent Electronic Systems,KIES,CORE2017,C,1114
International Conference on Knowledge-based Intelligent Electronic Systems,KIES,CORE2014,C,1114
International Conference on Knowledge-based Intelligent Electronic Systems,KIES,CORE2013,C,1114
International Conference on Knowledge-based Intelligent Electronic Systems,KIES,ERA2010,C,1114
International Conference on Language and Automata Theory and Applications,LATA,CORE2021,C,1115
International Conference on Language and Automata Theory and Applications,LATA,CORE2020,C,1115
International Conference on Language and Automata Theory and Applications,LATA,CORE2018,C,1115
International Conference on Language and Automata Theory and Applications,LATA,CORE2017,C,1115
International Conference on Language and Automata Theory and Applications,LATA,CORE2014,C,1115
International Conference on Language and Automata Theory and Applications,LATA,CORE2013,C,1115
International Conference on Language and Automata Theory and Applications,LATA,ERA2010,C,1115
International Conference on Leading Edge Manufacturing in 21st Century,,ERA2010,A,1116
International Conference on Legal Knowledge and Information Systems,JURIX,CORE2021,C,1117
International Conference on Legal Knowledge and Information Systems,JURIX,CORE2020,C,1117
International Conference on Legal Knowledge and Information Systems,JURIX,CORE2018,C,1117
International Conference on Legal Knowledge and Information Systems,JURIX,CORE2017,C,1117
International Conference on Legal Knowledge and Information Systems,JURIX,CORE2014,C,1117
International Conference on Legal Knowledge and Information Systems,JURIX,CORE2013,C,1117
International Conference on Legal Knowledge and Information Systems,JURIX,ERA2010,C,1117
International Conference on Legal Knowledge and Information Systems,JURIX,CORE2008,C,1117
International Conference on Liquid Atomization and Spray Systems,,ERA2010,A,1118
International Conference on Logic Programming,ICLP,CORE2021,A,1119
International Conference on Logic Programming,ICLP,CORE2020,A,1119
International Conference on Logic Programming,ICLP,CORE2018,A,1119
International Conference on Logic Programming,ICLP,CORE2017,A,1119
International Conference on Logic Programming,ICLP,CORE2014,A,1119
International Conference on Logic Programming,ICLP,CORE2013,A,1119
International Conference on Logic Programming,ICLP,ERA2010,A,1119
International Conference on Logic Programming,ICLP,CORE2008,A,1119
International Conference on Logic Programming and Non-monotonic Reasoning,LPNMR,CORE2021,B,1120
International Conference on Logic Programming and Non-monotonic Reasoning,LPNMR,CORE2020,A,1120
International Conference on Logic Programming and Non-monotonic Reasoning,LPNMR,CORE2018,A,1120
International Conference on Logic Programming and Non-monotonic Reasoning,LPNMR,CORE2017,A,1120
International Conference on Logic Programming and Non-monotonic Reasoning,LPNMR,CORE2014,A,1120
International Conference on Logic Programming and Non-monotonic Reasoning,LPNMR,CORE2013,A,1120
International Conference on Logic Programming and Non-monotonic Reasoning,LPNMR,ERA2010,A,1120
International Conference on Logic Programming and Non-monotonic Reasoning,LPNMR,CORE2008,A,1120
International Conference on Machine Learning,ICML,CORE2021,A*,1121
International Conference on Machine Learning,ICML,CORE2020,A*,1121
International Conference on Machine Learning,ICML,CORE2018,A*,1121
International Conference on Machine Learning,ICML,CORE2017,A*,1121
International Conference on Machine Learning,ICML,CORE2014,A*,1121
International Conference on Machine Learning,ICML,CORE2013,A*,1121
International Conference on Machine Learning,ICML,ERA2010,A,1121
International Conference on Machine Learning,ICML,CORE2008,A*,1121
International Conference on Machine Learning and Applications,ICMLA,CORE2021,C,1122
International Conference on Machine Learning and Applications,ICMLA,CORE2020,C,1122
International Conference on Machine Learning and Applications,ICMLA,CORE2018,C,1122
International Conference on Machine Learning and Applications,ICMLA,CORE2017,C,1122
International Conference on Machine Learning and Applications,ICMLA,CORE2014,C,1122
International Conference on Machine Learning and Applications,ICMLA,CORE2013,C,1122
International Conference on Machine Learning and Applications,ICMLA,ERA2010,C,1122
International Conference on Machine Learning and Cybernetics,ICMLC,CORE2021,National: China,1123
International Conference on Machine Learning and Cybernetics,ICMLC,CORE2020,National: China,1123
International Conference on Machine Learning and Cybernetics,ICMLC,CORE2018,C,1123
International Conference on Machine Learning and Cybernetics,ICMLC,CORE2017,C,1123
International Conference on Machine Learning and Cybernetics,ICMLC,CORE2014,C,1123
International Conference on Machine Learning and Cybernetics,ICMLC,CORE2013,C,1123
International Conference on Machine Learning and Cybernetics,ICMLC,ERA2010,C,1123
International Conference on Machine Vision,ICMV,CORE2021,C,1124
International Conference on Machine Vision,ICMV,CORE2020,C,1124
International Conference on Machine Vision,ICMV,CORE2018,C,1124
International Conference on Machine Vision,ICMV,CORE2017,C,1124
International Conference on Machine Vision,ICMV,CORE2014,C,1124
International Conference on Machine Vision,ICMV,CORE2013,C,1124
International Conference on Machine Vision,ICMV,ERA2010,C,1124
International Conference on Management of Data,COMAD,CORE2021,National: India,1125
International Conference on Management of Data,COMAD,CORE2020,National: India,1125
International Conference on Management of Data,COMAD,CORE2018,B,1125
International Conference on Management of Data,COMAD,CORE2017,B,1125
International Conference on Management of Data,COMAD,CORE2014,B,1125
International Conference on Management of Data,COMAD,CORE2013,B,1125
International Conference on Management of Data,COMAD,ERA2010,B,1125
International Conference on Management of Data,COMAD,CORE2008,B,1125
International Conference on Management of Technology,IAMOT,ERA2010,C,1126
International Conference on Massively Parallel Computing Systems,MPCS,CORE2018,B,1127
International Conference on Massively Parallel Computing Systems,MPCS,CORE2017,B,1127
International Conference on Massively Parallel Computing Systems,MPCS,CORE2014,B,1127
International Conference on Massively Parallel Computing Systems,MPCS,CORE2013,B,1127
International Conference on Massively Parallel Computing Systems,MPCS,ERA2010,B,1127
International Conference on Massively Parallel Computing Systems,MPCS,CORE2008,B,1127
"International Conference on Mechanics of structures, Materials and System",,ERA2010,B,1128
International Conference on Medical Information  Visualisation,MediVis,CORE2018,C,1129
International Conference on Medical Information  Visualisation,MediVis,CORE2017,C,1129
International Conference on Medical Information  Visualisation,MediVis,CORE2014,C,1129
International Conference on Medical Information  Visualisation,MediVis,CORE2013,C,1129
International Conference on Medical Information  Visualisation,MediVis,ERA2010,C,1129
International Conference on Metal Forming,,ERA2010,A,1130
International Conference on Mobile and Ubiquitous Systems: Networks and Services,Mobiquitous,CORE2021,B,1131
International Conference on Mobile and Ubiquitous Systems: Networks and Services,Mobiquitous,CORE2020,A,1131
International Conference on Mobile and Ubiquitous Systems: Networks and Services,Mobiquitous,CORE2018,A,1131
International Conference on Mobile and Ubiquitous Systems: Networks and Services,Mobiquitous,CORE2017,A,1131
International Conference on Mobile and Ubiquitous Systems: Networks and Services,Mobiquitous,CORE2014,A,1131
International Conference on Mobile and Ubiquitous Systems: Networks and Services,Mobiquitous,CORE2013,A,1131
International Conference on Mobile and Ubiquitous Systems: Networks and Services,Mobiquitous,ERA2010,A,1131
International Conference on Mobile and Ubiquitous Systems: Networks and Services,Mobiquitous,CORE2008,A,1131
International Conference on Mobile Business,ICMB,CORE2018,C,1132
International Conference on Mobile Business,ICMB,CORE2017,C,1132
International Conference on Mobile Business,ICMB,CORE2014,C,1132
International Conference on Mobile Business,ICMB,CORE2013,C,1132
International Conference on Mobile Business,ICMB,ERA2010,C,1132
International Conference on Mobile Data Management,MDM,CORE2021,B,1133
International Conference on Mobile Data Management,MDM,CORE2020,C,1133
International Conference on Mobile Data Management,MDM,CORE2018,C,1133
International Conference on Mobile Data Management,MDM,CORE2017,C,1133
International Conference on Mobile Data Management,MDM,CORE2014,C,1133
International Conference on Mobile Data Management,MDM,CORE2013,C,1133
International Conference on Mobile Data Management,MDM,ERA2010,C,1133
International Conference on Mobile Data Management,MDM,CORE2008,B,1133
"International Conference on Mobile Ubiquitous Computing, Systems, Services and Technologies",UBICOMM,CORE2021,C,1134
"International Conference on Mobile Ubiquitous Computing, Systems, Services and Technologies",UBICOMM,CORE2020,C,1134
"International Conference on Mobile Ubiquitous Computing, Systems, Services and Technologies",UBICOMM,CORE2018,C,1134
"International Conference on Mobile Ubiquitous Computing, Systems, Services and Technologies",UBICOMM,CORE2017,C,1134
"International Conference on Mobile Ubiquitous Computing, Systems, Services and Technologies",UBICOMM,CORE2014,C,1134
"International Conference on Mobile Ubiquitous Computing, Systems, Services and Technologies",UBICOMM,CORE2013,C,1134
"International Conference on Mobile Ubiquitous Computing, Systems, Services and Technologies",UBICOMM,ERA2010,C,1134
International Conference on Modal Analysis,,ERA2010,A,1135
International Conference on Model Transformation,ICMT,CORE2021,B,1136
International Conference on Model Transformation,ICMT,CORE2020,B,1136
International Conference on Model Transformation,ICMT,CORE2018,B,1136
International Conference on Model Transformation,ICMT,CORE2017,B,1136
International Conference on Model Transformation,ICMT,CORE2014,B,1136
International Conference on Model Transformation,ICMT,CORE2013,B,1136
International Conference on Model Transformation,ICMT,ERA2010,B,1136
"International Conference on Modeling, Simulation and Visualization Methods",MSV,ERA2010,C,1137
International Conference on Modelling and Diagnostics For Advanced Engine Systems,,ERA2010,A,1138
International Conference on Modelling and Simulation,,ERA2010,A,1139
International Conference on Modelling Decisions for Artificial Intelligence,MDAI,CORE2021,B,1140
International Conference on Modelling Decisions for Artificial Intelligence,MDAI,CORE2020,B,1140
International Conference on Modelling Decisions for Artificial Intelligence,MDAI,CORE2018,B,1140
International Conference on Modelling Decisions for Artificial Intelligence,MDAI,CORE2017,B,1140
International Conference on Modelling Decisions for Artificial Intelligence,MDAI,CORE2014,B,1140
International Conference on Modelling Decisions for Artificial Intelligence,MDAI,CORE2013,B,1140
International Conference on Modelling Decisions for Artificial Intelligence,MDAI,ERA2010,B,1140
"IASTED International Conference on Modelling, Simulation and Optimisation",ICMSO,CORE2014,C,1141
"IASTED International Conference on Modelling, Simulation and Optimisation",ICMSO,CORE2013,C,1141
"IASTED International Conference on Modelling, Simulation and Optimisation",ICMSO,ERA2010,C,1141
"IASTED International Conference on Modelling, Simulation and Optimisation",ICMSO,CORE2008,C,1141
International Conference on Multimedia Modelling,MMM,CORE2021,B,1143
International Conference on Multimedia Modelling,MMM,CORE2020,C,1143
International Conference on Multimedia Modelling,MMM,CORE2018,C,1143
International Conference on Multimedia Modelling,MMM,CORE2017,C,1143
International Conference on Multimedia Modelling,MMM,CORE2014,C,1143
International Conference on Multimedia Modelling,MMM,CORE2013,C,1143
International Conference on Multimedia Modelling,MMM,ERA2010,C,1143
International Conference on Multimedia Modelling,MMM,CORE2008,B,1143
International Conference on Multimodal Interaction (was International Conference on Multimodal Interfaces),ICMI,CORE2021,B,1144
International Conference on Multimodal Interaction (was International Conference on Multimodal Interfaces),ICMI,CORE2020,B,1144
International Conference on Multimodal Interaction (was International Conference on Multimodal Interfaces),ICMI,CORE2018,B,1144
International Conference on Multimodal Interaction (was International Conference on Multimodal Interfaces),ICMI,CORE2017,B,1144
International Conference on Multimodal Interaction (was International Conference on Multimodal Interfaces),ICMI,CORE2014,B,1144
International Conference on Multimodal Interaction (was International Conference on Multimodal Interfaces),ICMI,CORE2013,B,1144
International Conference on Multimodal Interaction (was International Conference on Multimodal Interfaces),ICMI,ERA2010,B,1144
International Conference on Natural Computation,ICNC,CORE2021,National: China,1145
International Conference on Natural Computation,ICNC,CORE2020,National: China,1145
International Conference on Natural Computation,ICNC,CORE2018,C,1145
International Conference on Natural Computation,ICNC,CORE2017,C,1145
International Conference on Natural Computation,ICNC,CORE2014,C,1145
International Conference on Natural Computation,ICNC,CORE2013,C,1145
International Conference on Natural Computation,ICNC,ERA2010,C,1145
International Conference on network and System Security,NSS,CORE2021,B,1146
International Conference on network and System Security,NSS,CORE2020,B,1146
International Conference on network and System Security,NSS,CORE2018,B,1146
International Conference on network and System Security,NSS,CORE2017,B,1146
International Conference on network and System Security,NSS,CORE2014,B,1146
International Conference on network and System Security,NSS,CORE2013,B,1146
International Conference on network and System Security,NSS,ERA2010,B,1146
International Conference on Network Protocols,ICNP,CORE2021,A,1147
International Conference on Network Protocols,ICNP,CORE2020,A,1147
International Conference on Network Protocols,ICNP,CORE2018,A,1147
International Conference on Network Protocols,ICNP,CORE2017,A,1147
International Conference on Network Protocols,ICNP,CORE2014,A,1147
International Conference on Network Protocols,ICNP,CORE2013,A,1147
International Conference on Network Protocols,ICNP,ERA2010,A,1147
International Conference on Network Protocols,ICNP,CORE2008,A,1147
International Conference on Networked Computing,INC,CORE2018,C,1148
International Conference on Networked Computing,INC,CORE2017,C,1148
International Conference on Networked Computing,INC,CORE2014,C,1148
International Conference on Networked Computing,INC,CORE2013,C,1148
International Conference on Networked Computing,INC,ERA2010,C,1148
International Conference on Networking and Mobile Computing,ICCNMC,ERA2010,C,1149
"International Conference on Networking, Sensing and Control",ICNSC,ERA2010,C,1150
International Conference on Networks and Communications,NetCoM,ERA2010,C,1151
International Conference on Neural Information Processing,ICONIP,CORE2021,B,1152
International Conference on Neural Information Processing,ICONIP,CORE2020,A,1152
International Conference on Neural Information Processing,ICONIP,CORE2018,A,1152
International Conference on Neural Information Processing,ICONIP,CORE2017,A,1152
International Conference on Neural Information Processing,ICONIP,CORE2014,A,1152
International Conference on Neural Information Processing,ICONIP,CORE2013,A,1152
International Conference on Neural Information Processing,ICONIP,ERA2010,A,1152
International Conference on Neural Information Processing,ICONIP,CORE2008,A,1152
"International Conference on Neural, Parallel and Scientific Computations",NPSC,CORE2018,C,1153
"International Conference on Neural, Parallel and Scientific Computations",NPSC,CORE2017,C,1153
"International Conference on Neural, Parallel and Scientific Computations",NPSC,CORE2014,C,1153
"International Conference on Neural, Parallel and Scientific Computations",NPSC,CORE2013,C,1153
"International Conference on Neural, Parallel and Scientific Computations",NPSC,ERA2010,C,1153
"International Conference on Neural, Parallel and Scientific Computations",NPSC,CORE2008,C,1153
International Conference on New Forming Technology,,ERA2010,A,1154
International Conference on New Trends of Information and Service Science,NISS,CORE2018,C,1155
International Conference on New Trends of Information and Service Science,NISS,CORE2017,C,1155
International Conference on New Trends of Information and Service Science,NISS,CORE2014,C,1155
International Conference on New Trends of Information and Service Science,NISS,CORE2013,C,1155
International Conference on New Trends of Information and Service Science,NISS,ERA2010,C,1155
International Conference on Next Generation Web Services Practices,NWESP,CORE2018,C,1156
International Conference on Next Generation Web Services Practices,NWESP,CORE2017,C,1156
International Conference on Next Generation Web Services Practices,NWESP,CORE2014,C,1156
International Conference on Next Generation Web Services Practices,NWESP,CORE2013,C,1156
International Conference on Next Generation Web Services Practices,NWESP,ERA2010,C,1156
International Conference on Next Generation Wired/Wireless Advanced Networking,NEW2AN,ERA2010,C,1157
International Conference on Numerical Methods in Industrial Forming Processes,,ERA2010,A,1158
"International Conference on Ocean, Offshore and Arctic Engineering",,ERA2010,A,1159
International Conference on Optimization: Techniques And Applications,ICOTA,CORE2021,C,1160
International Conference on Optimization: Techniques And Applications,ICOTA,CORE2020,C,1160
International Conference on Optimization: Techniques And Applications,ICOTA,CORE2018,C,1160
International Conference on Optimization: Techniques And Applications,ICOTA,CORE2017,C,1160
International Conference on Optimization: Techniques And Applications,ICOTA,CORE2014,C,1160
International Conference on Optimization: Techniques And Applications,ICOTA,CORE2013,C,1160
International Conference on Optimization: Techniques And Applications,ICOTA,ERA2010,C,1160
International Conference on Optimization: Techniques And Applications,ICOTA,CORE2008,C,1160
International Conference on Pairing-based Cryptography,Pairing,CORE2021,C,1161
International Conference on Pairing-based Cryptography,Pairing,CORE2020,C,1161
International Conference on Pairing-based Cryptography,Pairing,CORE2018,C,1161
International Conference on Pairing-based Cryptography,Pairing,CORE2017,C,1161
International Conference on Pairing-based Cryptography,Pairing,CORE2014,C,1161
International Conference on Pairing-based Cryptography,Pairing,CORE2013,C,1161
International Conference on Pairing-based Cryptography,Pairing,ERA2010,C,1161
"International Conference on Parallel and Distributed Computing, Applications and Technologies",PDCAT,CORE2021,C,1162
